Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
1076,2015-08-12,ATL,TBR,L 6-9,37,33,6,9,3,0,1,5,3,0,10,0,0,1,0,1,0,0,0.280,1.753,.886,4,10,16337,192
1077,2015-07-24,CIN,COL,L 5-6,40,35,5,10,5,1,1,5,5,3,7,0,0,0,0,1,1,1,0.280,0.007,1.389,8,12,37184,185
1078,2015-06-16,TEX,LAD,W 3-2,34,31,3,9,1,0,1,3,3,0,4,0,0,0,0,2,0,0,0.280,-1.089,.860,7,10,31897,142
1079,2015-05-19,SDP,CHC,W 4-3,31,31,4,5,2,0,0,4,0,0,10,0,0,0,3,1,1,0,0.280,0.536,1.536,3,13,25917,167
1080,2015-07-22,LAA,MIN,W 5-2,36,33,5,12,1,1,1,4,2,1,3,1,0,0,1,2,0,0,0.279,1.341,.820,7,14,40239,183
1081,2015-06-28 (2),BAL,CLE,W 8-0,37,33,8,8,3,0,3,8,4,0,12,0,0,0,1,1,0,0,0.279,3.991,.317,5,9,40006,166
1082,2015-05-13,BAL,TOR,W 6-1,40,32,6,9,5,0,1,6,5,0,2,2,1,0,1,0,0,1,0.279,1.991,.385,10,9,24654,159
1083,2015-10-01,KCR,CHW,W 6-4,42,37,6,13,2,1,0,6,4,0,5,0,0,1,0,1,2,0,0.278,1.804,.753,9,12,12825,201
1084,2015-08-14,TEX,TBR,W 5-3,34,27,5,6,0,0,2,4,5,0,7,1,0,1,1,1,1,2,0.278,0.909,1.276,5,11,32512,175
1085,2015-06-28,LAA,SEA,W 3-2,40,32,3,7,1,0,0,2,5,2,9,1,2,0,1,3,0,0,0.278,-1.268,1.747,8,13,38387,194
1086,2015-05-28,LAA,DET,W 12-2,39,34,12,13,3,1,3,11,4,1,2,0,1,0,0,1,0,0,0.278,8.341,.381,3,13,32261,187
1087,2015-05-26,LAD,ATL,W 8-0,33,30,8,11,4,0,1,8,3,1,2,0,0,0,0,2,0,1,0.278,4.429,.574,1,11,40667,158
1088,2015-04-09,TOR,NYY,W 6-3,35,35,6,9,0,0,1,5,0,0,10,0,0,0,0,1,0,0,0.278,1.661,.566,2,11,32152,172
1089,2015-08-12,CIN,SDP,W 7-3,41,34,7,9,1,1,1,6,4,2,11,1,1,1,0,0,2,0,0.277,3.103,1.034,7,14,21397,178
1090,2015-06-05,NYY,LAA,W 8-7,40,37,8,14,2,1,3,8,2,0,3,0,0,1,0,0,1,0,0.277,4.143,.322,8,11,40310,207
1091,2015-05-12,CIN,ATL,W 4-3,36,30,4,8,2,0,1,4,4,0,9,0,1,1,1,0,0,2,0.277,0.462,1.407,7,16,23780,166
1092,2015-05-05,ATL,PHI,W 9-0,40,33,9,12,0,0,2,8,5,0,5,1,1,0,1,3,0,0,0.277,5.465,.272,7,10,14451,143
1093,2015-04-09,BOS,PHI,W 6-2,45,39,6,11,0,1,0,6,6,0,7,0,0,0,2,1,0,0,0.277,1.812,.604,12,15,23418,188
1094,2015-09-21,PIT,COL,W 9-3,45,41,9,15,3,0,2,8,3,0,8,0,1,0,0,0,3,0,0.276,4.005,.499,9,19,23187,205
1095,2015-07-31,ARI,HOU,W 6-4,45,43,6,14,1,0,2,6,1,1,9,0,1,0,1,1,0,0,0.276,1.134,1.419,9,10,34720,221
1096,2015-07-22,OAK,TOR,W 4-3,43,38,4,11,2,0,0,4,4,1,7,0,0,1,2,2,2,1,0.276,-0.643,1.377,10,12,18827,229
1097,2015-06-20,STL,PHI,W 10-1,46,40,10,16,4,0,2,10,2,0,8,3,0,1,0,0,2,0,0.276,5.814,.767,9,15,24256,182
1098,2015-05-08,SFG,MIA,W 6-0,41,33,6,12,2,0,1,6,6,0,5,1,1,0,0,2,0,0,0.276,2.395,.426,11,11,41413,167
1099,2015-04-10,PIT,MIL,W 6-2,41,33,6,10,4,0,2,6,2,1,12,2,2,2,0,0,1,0,0.276,1.771,.523,8,15,27373,193
1100,2015-09-14,SEA,LAA,W 10-1,42,37,10,12,4,0,1,8,5,0,13,0,0,0,0,0,0,0,0.275,6.338,.489,8,13,13681,179
1101,2015-08-31,HOU,SEA,W 8-3,37,33,8,11,2,0,3,8,2,0,4,1,0,1,1,2,1,0,0.275,4.108,.705,5,10,19923,168
1102,2015-08-28,SFG,STL,W 5-4,43,35,5,10,1,0,1,5,6,0,8,1,1,0,2,1,0,0,0.275,2.454,1.752,13,13,41577,182
1103,2015-06-08,LAD,ARI,W 9-3,35,34,9,10,1,0,2,9,1,0,5,0,0,0,0,0,0,0,0.275,5.432,.483,2,13,42167,162
1104,2015-04-27,ATL,WSN,W 8-4,40,31,8,13,1,0,1,8,3,0,7,1,2,3,1,0,1,0,0.275,4.464,.690,8,15,16658,188
1105,2015-04-15,CHC,CIN,W 5-0,39,32,5,11,2,0,1,5,4,1,6,1,1,1,2,1,1,1,0.275,1.313,.431,10,13,29205,159
1106,2015-06-23,BAL,BOS,W 6-4,38,33,6,11,2,1,1,6,3,0,5,0,1,1,0,0,0,2,0.274,1.359,.644,5,10,36508,188
1107,2015-06-15,ARI,LAA,W 7-3,41,35,7,11,3,0,2,6,4,1,7,0,1,1,0,0,1,0,0.274,2.883,.461,7,10,35193,178
1108,2015-05-14,TBR,NYY,W 6-1,36,32,6,10,2,0,1,6,4,0,6,0,0,0,0,1,1,1,0.274,2.223,.385,6,10,11977,165
1109,2015-05-12,TBR,NYY,W 4-2,32,28,4,6,0,0,0,3,3,1,7,0,0,1,0,0,1,0,0.274,0.225,1.428,4,9,10417,153
1110,2015-07-31,LAD,LAA,W 5-3,36,33,5,10,2,0,2,5,2,0,7,1,0,0,0,1,0,0,0.273,1.431,.649,7,12,53380,163
1111,2015-07-01,CLE,TBR,W 8-1,39,36,8,10,3,0,1,8,2,0,4,0,0,1,0,0,0,0,0.273,3.752,.465,4,10,11394,164
1112,2015-06-29,HOU,KCR,W 6-1,37,29,6,7,1,0,2,6,7,0,8,0,0,1,0,1,0,0,0.273,2.107,.506,7,9,20419,177
1113,2015-06-08,SDP,ATL,W 5-3,44,40,5,9,5,1,0,5,2,0,10,0,1,1,0,0,3,0,0.273,0.140,1.420,6,19,21458,227
1114,2015-05-24,MIN,CHW,W 8-1,39,37,8,9,2,0,2,7,2,0,7,0,0,0,1,0,0,0,0.273,3.803,.416,4,9,30180,157
1115,2015-09-23,STL,CIN,W 10-2,40,36,10,13,3,0,4,10,4,0,8,0,0,0,0,1,0,0,0.272,6.242,.267,6,19,43729,168
1116,2015-09-22,PIT,COL,W 6-3,45,36,6,11,2,1,0,6,7,0,5,1,1,0,1,0,1,1,0.272,1.008,.733,12,18,23433,202
1117,2015-06-19,MIN,CHC,W 7-2,36,34,7,12,6,1,0,5,2,0,3,0,0,0,1,1,1,1,0.272,2.992,.591,5,9,36817,138
1118,2015-09-14,NYY,TBR,W 4-1,34,29,4,4,1,0,1,4,5,1,7,0,0,0,0,1,2,0,0.271,-0.246,1.603,3,14,11940,188
1119,2015-08-29,CLE,LAA,W 8-3,37,35,8,12,1,0,1,8,1,1,9,0,0,1,0,0,0,0,0.271,3.875,1.070,5,9,22843,178
1120,2015-07-26,KCR,HOU,W 5-1,33,33,5,11,1,0,1,5,0,0,8,0,0,0,0,0,2,0,0.271,0.991,.509,4,11,33638,158
1121,2015-07-10,DET,MIN,L 6-8,41,38,6,12,3,0,3,6,3,0,11,0,0,0,0,1,1,0,0.271,1.490,.615,8,9,31545,202
1122,2015-07-08,LAD,PHI,W 5-0,37,33,5,9,2,0,2,5,2,0,7,1,1,0,1,0,0,0,0.271,1.430,.529,8,9,45135,161
1123,2015-05-26,SFG,MIL,W 6-3,39,35,6,10,3,0,3,6,3,0,10,0,1,0,0,0,0,1,0.271,1.770,.511,6,12,35492,187
1124,2015-05-25,CLE,TEX,L 8-10,42,34,8,8,4,0,2,8,7,1,9,0,0,1,1,0,0,1,0.271,3.359,1.395,7,11,13614,212
1125,2015-04-23,MIA,PHI,W 9-1,45,38,9,12,2,0,1,9,5,0,10,1,1,0,2,1,0,1,0.271,4.813,.769,9,12,17097,172
1126,2015-04-23,TOR,BAL,W 7-6,38,29,7,7,5,0,1,7,8,0,7,0,1,0,0,0,0,0,0.271,3.144,.457,7,9,18581,156
1127,2015-08-14,NYY,TOR,W 4-3,39,39,4,13,3,0,1,4,0,0,7,0,0,0,0,1,0,0,0.270,-0.338,1.008,8,10,46689,194
1128,2015-05-01,MIA,PHI,W 4-3,40,35,4,13,5,0,0,4,4,2,4,0,0,1,1,2,1,0,0.270,0.961,1.705,12,16,18511,177
1129,2015-10-04,TEX,LAA,W 9-2,39,33,9,10,1,0,1,9,5,0,10,0,0,1,0,0,0,0,0.269,4.911,.891,6,12,45772,173
1130,2015-09-24,PIT,COL,W 5-4,40,36,5,12,2,0,1,5,3,0,10,0,1,0,0,1,0,0,0.269,0.005,1.165,8,16,25164,178
1131,2015-07-20,PHI,TBR,W 5-3,32,28,5,9,1,1,0,4,4,0,4,0,0,0,0,2,0,1,0.269,1.277,1.054,3,15,20148,164
1132,2015-06-05,TOR,HOU,W 6-2,35,31,6,9,2,0,2,5,4,0,3,0,0,0,0,1,0,1,0.269,2.142,.395,5,10,22971,155
1133,2015-05-23,BOS,LAA,W 8-3,39,35,8,12,0,0,2,8,4,0,8,0,0,0,1,2,0,0,0.269,3.874,.938,7,10,37735,189
1134,2015-05-08,WSN,ATL,W 9-2,36,34,9,11,0,0,5,9,2,0,8,0,0,0,0,0,0,0,0.269,5.124,.858,3,13,31288,141
1135,2015-09-19,OAK,HOU,L 6-10,40,35,6,10,2,1,2,6,4,0,10,1,0,0,1,2,0,0,0.268,1.619,.997,7,10,27044,224
1136,2015-09-18,LAD,PIT,W 6-2,35,29,6,9,2,0,1,5,4,0,6,1,1,0,0,0,2,2,0.268,2.429,.596,5,13,49529,168
1137,2015-08-24,DET,CIN,L 5-12,42,36,5,11,3,0,2,5,6,0,7,0,0,0,0,1,0,1,0.268,0.812,.333,10,15,30150,203
1138,2015-08-23,PIT,SFG,W 5-2,39,34,5,11,0,1,2,5,4,1,5,0,0,1,0,0,1,0,0.268,1.312,.690,10,15,31364,212
1139,2015-06-19,TOR,BAL,W 5-4,36,28,5,9,4,0,0,5,6,0,2,1,0,1,0,2,0,1,0.268,1.143,.432,7,10,32322,187
1140,2015-05-02,MIN,CHW,W 5-3,37,33,5,11,2,0,2,5,3,0,4,0,0,1,0,1,0,0,0.268,0.992,1.085,8,9,30551,185
1141,2015-08-15,TEX,TBR,W 12-4,42,38,12,14,3,0,3,11,4,0,7,0,0,0,0,0,2,1,0.267,7.909,.470,6,11,32351,190
1142,2015-07-23,CHW,CLE,W 8-1,38,35,8,10,1,0,4,8,2,0,11,0,0,1,0,1,0,0,0.267,3.361,.454,3,10,16317,148
1143,2015-06-02,HOU,BAL,W 6-4,37,33,6,9,1,0,2,6,3,0,9,1,0,0,0,1,0,0,0.267,2.108,.865,7,9,18730,162
1144,2015-08-21,MIN,BAL,W 4-3,42,37,4,11,2,0,0,4,3,0,9,1,0,1,0,0,0,0,0.266,-0.511,1.535,11,9,32025,186
1145,2015-07-03,MIL,CIN,W 12-1,47,40,12,16,2,0,3,12,6,0,4,0,0,1,0,1,1,1,0.266,7.812,.373,8,14,40760,214
1146,2015-06-03,SDP,NYM,W 7-3,38,34,7,10,0,0,0,6,1,0,5,1,1,1,2,1,1,0,0.266,3.535,.556,7,12,24398,165
1147,2015-05-24,COL,SFG,W 11-2,41,36,11,11,2,1,1,11,3,0,3,2,0,0,1,0,0,0,0.266,6.559,.448,6,11,34404,169
1148,2015-04-15,LAD,SEA,W 5-2,39,31,5,9,2,0,0,5,7,2,7,1,0,0,0,1,0,1,0.266,1.430,.442,10,14,51287,173
1149,2015-09-28,TOR,BAL,W 4-3,37,34,4,10,0,0,1,4,2,0,4,0,1,0,0,1,0,0,0.265,-0.509,1.504,6,13,19093,156
1150,2015-08-19,TEX,SEA,W 7-2,40,34,7,11,0,0,3,7,4,0,5,2,0,0,0,1,1,0,0.265,2.910,.590,9,9,20142,159
1151,2015-07-18,TEX,HOU,W 7-6,43,38,7,14,3,1,3,7,2,0,5,0,2,1,1,1,3,0,0.265,2.620,.727,9,10,41941,208
1152,2015-06-01,NYY,SEA,W 7-2,38,32,7,7,1,0,1,5,5,0,8,0,0,1,0,1,0,0,0.265,2.882,.648,4,10,26082,175
1153,2015-09-02,TOR,CLE,W 5-1,36,32,5,9,2,0,0,5,3,0,6,0,0,1,0,0,1,0,0.264,1.144,.512,7,9,46538,154
1154,2015-08-26,CLE,MIL,W 6-2,41,33,6,11,2,0,1,4,8,0,8,0,0,0,0,2,5,0,0.264,1.876,.673,11,10,13052,219
1155,2015-08-21,PHI,MIA,W 7-1,41,37,7,11,4,0,0,6,3,1,8,0,0,1,0,0,0,0,0.264,2.892,.575,7,13,19391,156
1156,2015-08-08,ATL,MIA,W 7-2,39,35,7,14,5,0,0,7,3,0,5,0,0,1,0,2,1,0,0.264,3.465,.812,8,14,42544,171
1157,2015-06-21,BOS,KCR,W 13-2,46,42,13,16,8,2,3,13,4,0,5,0,0,0,0,1,0,0,0.264,8.490,.385,6,11,37975,178
1158,2015-06-06,TOR,HOU,W 7-2,41,32,7,10,4,0,0,7,5,0,7,1,2,1,1,0,5,0,0.264,3.143,.503,10,11,31809,196
1159,2015-06-01,NYM,SDP,W 7-0,39,38,7,13,3,1,1,6,1,0,16,0,0,0,1,1,1,1,0.264,3.103,.524,5,10,21893,141
1160,2015-04-19,MIN,CLE,W 7-2,39,34,7,11,2,0,1,7,3,0,5,1,0,1,1,0,0,0,0.264,2.991,.588,8,9,17923,165
1161,2015-09-05,DET,CLE,W 6-0,37,34,6,11,0,1,2,6,2,0,4,1,0,0,1,1,0,1,0.263,2.189,.392,7,9,28949,173
1162,2015-09-04,CLE,DET,W 8-1,41,36,8,11,3,1,1,8,4,1,4,1,0,0,0,2,0,0,0.263,3.712,.522,6,12,26378,160
1163,2015-08-22,PIT,SFG,W 3-2,29,28,3,4,1,0,3,3,1,0,9,0,0,0,0,0,0,2,0.263,-1.052,1.048,0,13,38259,154
1164,2015-07-21,TEX,COL,W 9-0,47,42,9,17,4,2,2,8,3,0,5,0,1,1,1,0,1,1,0.263,4.005,.474,11,15,43012,186
1165,2015-06-24,COL,ARI,L 7-8,39,34,7,8,0,0,1,6,5,0,6,0,0,0,0,2,2,0,0.263,2.006,1.219,5,19,30367,235
1166,2015-05-22,KCR,STL,W 5-0,35,34,5,11,1,0,2,5,1,0,6,0,0,0,0,1,0,0,0.263,0.992,.432,6,9,37379,173
1167,2015-09-08,LAD,LAA,W 6-4,41,34,6,7,2,0,1,5,5,1,9,1,0,1,0,0,2,0,0.262,1.882,.661,8,12,41086,192
1168,2015-09-05,BOS,PHI,W 9-2,40,37,9,14,5,0,1,8,3,0,3,0,0,0,0,1,1,0,0.262,4.873,.683,7,9,36534,144
1169,2015-08-19,NYY,MIN,W 4-3,32,29,4,7,1,0,2,4,2,0,7,1,0,0,0,2,0,0,0.262,0.144,.843,4,10,38086,154
1170,2015-04-16,MIA,NYM,L 5-7,36,33,5,7,1,1,2,4,3,0,11,0,0,0,0,1,1,1,0.262,1.025,1.169,4,14,20556,181
1171,2015-09-24,TEX,OAK,W 8-1,46,39,8,13,2,0,1,8,6,1,6,0,1,0,1,1,1,0,0.261,3.620,.655,11,11,14452,200
1172,2015-09-19,WSN,MIA,W 5-2,37,28,5,6,1,0,2,5,8,0,4,0,0,1,0,1,0,0,0.261,1.126,1.120,8,15,32768,165
1173,2015-08-29,SEA,CHW,W 7-6,44,37,7,13,3,0,1,6,4,0,9,0,1,2,1,0,0,0,0.261,2.804,.497,10,11,26011,256
1174,2015-08-11,MIN,TEX,W 3-2,36,31,3,6,3,0,0,3,5,0,3,0,0,0,0,0,0,0,0.261,-1.187,1.374,7,10,26663,199
1175,2015-06-29,TEX,BAL,W 8-1,42,40,8,14,1,1,4,8,2,0,8,0,0,0,1,0,0,1,0.261,3.491,.428,7,9,21565,191
1176,2015-06-21,CIN,MIA,W 5-2,35,31,5,11,0,0,2,5,2,0,3,1,1,0,0,3,0,0,0.261,1.276,.860,6,12,36780,172
1177,2015-06-11,CLE,SEA,W 6-0,35,32,6,10,1,0,1,6,3,0,10,0,0,0,0,2,0,0,0.261,1.873,.686,5,10,15316,160
1178,2015-05-29,SDP,PIT,W 6-2,38,31,6,7,2,0,1,6,5,1,12,0,2,0,1,1,0,0,0.261,2.192,1.901,6,16,28317,196
1179,2015-09-30,LAA,OAK,L 7-8,43,37,7,13,1,0,5,7,6,0,3,0,0,0,1,2,1,0,0.260,2.884,1.638,9,15,34033,219
1180,2015-08-07,COL,WSN,W 5-4,37,35,5,8,2,0,1,5,2,0,9,0,0,0,0,0,0,0,0.260,0.642,.856,5,15,33622,197
1181,2015-05-03,ATL,CIN,W 5-0,33,31,5,9,3,0,2,5,1,0,2,0,1,0,1,3,0,0,0.260,1.464,.400,4,13,30073,151
1182,2015-05-01,SDP,COL,W 14-3,45,39,14,14,2,0,0,13,4,0,4,1,0,1,3,0,2,0,0.260,10.534,.482,7,14,30186,206
1183,2015-09-25,NYM,CIN,W 12-5,43,40,12,14,3,0,3,12,1,0,7,1,1,0,1,1,0,0,0.259,7.812,.426,4,21,26780,195
1184,2015-08-22,ATL,CHC,L 7-9,39,39,7,11,4,0,2,7,0,0,7,0,0,0,1,0,1,0,0.259,2.852,1.269,5,14,41196,162
1185,2015-07-11,NYM,ARI,W 4-2,30,28,4,4,0,0,3,4,2,0,9,0,0,0,0,0,0,0,0.259,0.466,.618,2,13,36038,145
1186,2015-07-05,COL,ARI,W 6-4,39,35,6,11,1,0,2,6,3,1,6,0,1,0,0,2,0,0,0.259,1.681,.428,6,15,22996,212
1187,2015-06-11,BAL,BOS,W 6-5,35,32,6,10,2,0,3,6,2,0,5,0,0,1,1,0,0,0,0.259,1.992,.740,5,10,22840,159
1188,2015-05-02,MIL,CHC,W 6-1,39,34,6,9,1,1,1,5,3,1,11,0,2,0,1,0,3,1,0.259,1.852,.424,6,14,34878,185
1189,2015-09-12,OAK,TEX,W 5-3,40,37,5,10,1,0,2,5,3,0,8,0,0,0,1,1,1,0,0.258,0.400,.817,8,10,30487,206
1190,2015-08-26,NYM,PHI,W 9-4,42,39,9,12,3,1,1,8,2,0,6,0,0,1,2,1,0,0,0.258,4.811,.454,6,13,22184,196
1191,2015-07-24,SEA,TOR,W 5-2,36,31,5,9,3,1,1,4,5,0,8,0,0,0,0,0,0,1,0.258,1.341,.769,7,9,43328,169
1192,2015-06-09,LAA,TBR,W 8-2,46,44,8,15,5,0,1,7,2,0,6,0,0,0,2,0,0,0,0.258,3.753,.556,11,10,11617,172
1193,2015-05-26,PIT,MIA,W 5-1,34,32,5,10,3,0,1,5,1,0,7,1,0,0,0,2,0,0,0.258,1.313,.502,5,14,20806,158
1194,2015-09-07,ARI,SFG,W 6-1,37,32,6,12,2,0,2,6,4,1,6,0,0,1,0,3,0,0,0.257,2.161,.460,7,14,28078,174
1195,2015-07-23,TOR,OAK,W 5-2,36,34,5,8,3,0,2,5,1,0,8,0,0,1,0,0,1,0,0.257,0.620,.658,4,12,19045,154
1196,2015-07-12,LAA,SEA,W 10-3,44,41,10,14,5,0,1,7,1,0,11,1,1,0,2,0,0,0,0.257,5.883,.423,7,12,36955,176
1197,2015-07-04,WSN,SFG,W 9-3,40,36,9,13,5,0,2,9,3,1,6,0,0,1,0,0,0,0,0.257,5.124,.281,7,11,40029,190
1198,2015-06-21,TOR,BAL,L 9-13,43,36,9,12,4,0,3,9,6,0,8,0,1,0,0,1,0,1,0.257,4.662,1.223,7,12,46092,224
1199,2015-06-15,TBR,WSN,W 6-1,43,31,6,11,2,1,0,6,7,0,4,2,0,3,0,1,3,0,0.257,2.225,.559,13,10,10216,192
1200,2015-04-10,ATL,NYM,W 5-3,39,35,5,9,3,0,1,4,3,1,7,0,1,0,2,0,2,0,0.257,1.466,1.336,10,17,46279,181
1201,2015-07-10,NYM,ARI,W 4-2,36,32,4,10,0,0,2,4,4,0,7,0,0,0,0,1,1,0,0.256,0.464,.391,8,11,28243,182
1202,2015-07-02,ARI,COL,W 8-1,39,34,8,10,3,1,1,7,4,1,7,1,0,0,2,0,0,1,0.256,4.162,.833,7,12,16861,181
1203,2015-06-19,SEA,HOU,W 5-2,36,32,5,8,1,0,0,5,4,0,7,0,0,0,1,1,1,0,0.256,1.342,.788,7,11,40914,153
1204,2015-06-18,TOR,NYM,W 7-1,37,35,7,10,2,0,1,7,2,1,10,0,0,0,1,0,1,0,0.256,3.143,.596,6,10,27588,154
1205,2015-04-14,TEX,LAA,W 8-2,39,33,8,11,3,0,2,8,5,0,6,1,0,0,0,1,3,0,0.256,3.910,.465,7,11,21805,177
1206,2015-04-11,MIL,PIT,W 6-0,33,30,6,7,5,0,1,6,2,0,6,0,1,0,0,0,0,0,0.256,2.241,.410,3,13,41108,146
1207,2015-10-04,KCR,MIN,W 6-1,44,36,6,10,2,0,1,6,7,0,5,0,0,1,0,0,1,0,0.255,1.491,.443,11,15,24108,191
1208,2015-09-29,TBR,MIA,W 4-2,34,30,4,6,2,0,2,4,2,0,7,1,0,1,1,0,0,0,0.255,0.225,1.049,6,12,9150,147
1209,2015-09-03,DET,KCR,L 7-15,44,41,7,14,5,0,1,7,3,0,10,0,0,0,0,0,2,0,0.255,2.491,1.089,10,13,29409,238
1210,2015-09-01 (1),ARI,COL,W 6-4,39,33,6,10,3,2,2,6,6,0,6,0,0,0,1,2,2,1,0.255,1.007,.894,6,14,21550,182
1211,2015-07-20,SDP,SFG,W 4-2,37,31,4,10,2,1,1,4,4,0,6,1,0,1,0,1,0,0,0.255,0.536,1.114,9,14,35033,193
1212,2015-06-12,NYM,ATL,W 5-3,34,29,5,7,2,0,2,5,4,1,7,1,0,0,0,2,1,0,0.255,1.464,.768,5,14,32554,189
1213,2015-04-19,KCR,OAK,W 4-2,34,31,4,8,3,0,0,4,2,0,5,1,0,0,0,1,1,0,0.255,-0.006,1.582,6,12,36755,188
1214,2015-09-01 (2),ARI,COL,W 5-3,39,35,5,8,1,0,2,5,3,0,4,1,0,0,2,2,1,0,0.254,0.006,.978,7,14,20411,188
1215,2015-07-27,NYY,TEX,W 6-2,39,35,6,11,1,1,2,6,3,0,3,0,0,1,0,1,0,0,0.254,1.400,.618,6,10,33691,181
1216,2015-05-20,DET,MIL,W 5-2,36,32,5,10,2,1,0,4,4,1,7,0,0,0,0,1,1,1,0.254,1.186,1.208,7,10,27716,185
1217,2015-09-12,SFG,SDP,W 8-0,39,34,8,11,1,2,2,8,5,0,5,0,0,0,0,1,0,0,0.253,4.394,.386,7,9,41564,155
1218,2015-06-21,HOU,SEA,W 6-2,40,36,6,10,1,0,2,5,4,0,10,0,0,0,1,2,0,0,0.253,1.884,.893,7,9,40905,204
1219,2015-06-13,CHC,CIN,W 4-3,33,30,4,11,4,0,1,4,0,0,2,2,1,0,0,4,0,0,0.253,1.285,1.268,5,15,40693,159
1220,2015-06-05,SFG,PHI,W 5-4,39,37,5,12,2,0,3,5,1,0,7,1,0,0,0,1,1,1,0.253,0.812,1.053,7,14,20638,178
1221,2015-05-02,SFG,LAA,W 5-4,37,33,5,11,1,0,2,5,2,0,8,0,2,0,0,0,2,0,0.253,1.395,.643,8,12,41287,156
1222,2015-04-22,OAK,LAA,W 9-2,45,41,9,18,1,0,1,8,2,1,5,0,1,1,0,2,4,0,0.253,4.883,1.091,9,9,30034,178
1223,2015-04-12,OAK,SEA,L 7-8,45,41,7,14,4,1,0,5,4,0,5,0,0,0,0,2,0,0,0.253,2.134,1.535,8,11,32282,191
1224,2015-09-22,PHI,MIA,W 6-2,43,37,6,11,1,0,3,5,5,0,11,0,1,0,0,0,3,0,0.252,1.894,.505,10,12,16742,163
1225,2015-07-30,DET,BAL,W 9-8,43,39,9,16,3,1,1,9,3,0,6,0,1,0,0,1,0,0,0.252,4.490,.600,7,11,30136,216
1226,2015-05-03,NYY,BOS,W 8-5,47,42,8,14,2,0,2,8,3,0,6,2,0,0,1,0,2,0,0.252,3.359,.465,12,10,33198,232
1227,2015-08-21,ARI,CIN,W 6-3,42,36,6,13,1,0,2,6,2,0,6,1,1,2,0,0,4,1,0.251,1.812,.621,9,14,26757,182
1228,2015-07-17,CIN,CLE,W 6-1,39,32,6,10,2,0,2,6,5,0,7,0,2,0,0,1,1,0,0.251,2.277,.516,9,13,38982,178
1229,2015-06-16,CIN,DET,W 5-2,36,33,5,9,1,0,3,4,2,0,6,0,1,0,0,1,0,1,0.251,0.712,.879,4,9,33774,177
1230,2015-06-15,OAK,SDP,W 9-1,47,40,9,13,1,0,1,9,7,1,10,0,0,0,0,0,1,0,0.251,5.103,.713,11,14,30018,198
1231,2015-09-25,TEX,HOU,W 6-2,42,39,6,13,4,1,1,5,2,0,5,1,0,0,1,1,0,0,0.250,1.620,.440,9,11,35180,229
1232,2015-09-08,SFG,ARI,W 6-2,39,36,6,9,2,0,3,6,2,0,9,1,0,0,0,0,0,0,0.250,1.683,.410,6,15,18683,169
1233,2015-08-16,PIT,NYM,W 8-1,46,41,8,15,3,2,1,7,5,1,9,0,0,0,1,1,0,0,0.250,4.025,.899,11,15,40250,203
1234,2015-07-23,PIT,WSN,W 7-3,38,37,7,13,4,1,3,7,1,0,10,0,0,0,0,0,0,0,0.250,3.314,.540,7,14,37799,172
1235,2015-06-24,BOS,BAL,W 5-1,32,29,5,7,0,0,1,5,1,0,5,1,1,0,2,2,0,0,0.250,0.874,.936,3,11,37762,158
1236,2015-04-29,MIL,CIN,W 8-3,44,38,8,12,1,0,4,8,3,0,11,1,2,0,0,0,0,0,0.250,3.812,.997,9,15,23012,178
1237,2015-09-12,SEA,COL,W 7-2,37,33,7,9,1,0,4,7,3,0,8,0,1,0,0,0,0,0,0.249,3.341,.394,6,12,24743,157
1238,2015-08-09,BOS,DET,W 7-2,42,36,7,9,1,1,1,7,5,2,10,0,1,0,1,0,0,0,0.249,2.712,.945,8,9,38766,202
1239,2015-05-09,MIN,CLE,W 7-4,43,41,7,16,2,0,2,6,2,1,5,0,0,0,1,2,0,0,0.249,2.359,.540,9,9,16199,182
1240,2015-10-01,TEX,LAA,W 5-3,37,29,5,8,3,0,0,5,7,1,6,0,0,1,0,2,2,0,0.248,0.911,1.175,8,12,32338,194
1241,2015-07-22,MIA,ARI,W 5-3,37,32,5,7,5,1,0,5,3,0,8,1,0,1,1,1,1,1,0.248,0.682,.593,5,14,15857,196
1242,2015-07-08,PIT,SDP,W 5-2,32,28,5,5,2,0,0,5,3,0,5,0,0,1,0,0,0,0,0.248,1.315,1.243,3,14,25035,168
1243,2015-06-07,NYM,ARI,W 6-3,40,36,6,11,2,0,4,6,4,2,3,0,0,0,0,2,4,0,0.248,1.682,.691,7,12,31575,164
1244,2015-06-03 (1),BOS,MIN,W 6-3,38,35,6,13,2,0,1,6,2,0,5,0,1,0,0,0,3,0,0.248,1.872,.742,8,9,31704,153
1245,2015-05-30,NYY,OAK,W 5-3,38,37,5,10,0,0,1,5,1,0,6,0,0,0,1,1,1,0,0.248,0.621,.971,6,11,25223,186
1246,2015-05-21,BAL,SEA,W 5-4,36,31,5,6,0,0,1,5,5,0,10,0,0,0,1,0,1,0,0.248,0.991,1.204,7,10,33085,210
1247,2015-09-09,MIA,MIL,W 5-2,34,27,5,6,2,1,0,5,6,0,7,0,1,0,0,1,1,0,0.247,1.350,1.125,5,11,15316,163
1248,2015-08-16,TEX,TBR,W 5-3,36,32,5,9,2,0,2,5,2,0,8,1,0,1,0,0,1,0,0.247,0.911,.812,7,9,29167,184
